Phrase	Grammar	Transcription	Translation	Notes
投机	adj, v	tóujī		
投降	V	tóuxiáng		
突破	v, n	tūpò		
推迟	V	tuīchí		
推辞	V	tuīcí		
推翻	V	tuīfān		
推荐	V	tuījiàn		
推进	V	tuījìn		
退步	v, n	tuìbù		
退休	V	tuìxiū		
吞	V	tūn		
驮	V	tuó		
歪曲	V	wāiqū		
完善	adj, v	wánshàn		
挽	V	wǎn		
挽救	V	wǎnjiù		
万岁	V	wàsuì		
往来	V	wǎnglái		
威胁	V	wēixié		
违背	V	wéibèi		
危难	V	wéinán		
为首	V	wéishǒu		
为止	V	wéizhǐ		
维持	V	wéichí		
委托	V	wěituō		
位于	V	wèiyú		
慰问	V	wèiwèn		
温	adj, v	wēn		
闻名	V	wénmíng		
吻	n, v	wěn		
卧	V	wò		
诬蔑	V	wūmiè		
无所谓	V	wúsuǒwèi		
武装	n, v	wǔzhuāng		
侮辱	V	wǔrǔ		
误	adj, v	wù		
吸取	V	xīqǔ		
袭击	V	xíjī		
喜爱	V	xǐ'ài		
瞎	v, adv	xiā		
下降	V	xiàjiàng		
嫌	V	xián		
显示	V	xiǎnshì		
现	v, adv	xiàn		
陷	V	xiàn		
相对	v, adj	xiāngduì		
象征	v, n	xiàngzhēng		
削	V	xiāo		
消除	V	xiāochú		
消耗	v, n	xiāohào		
协助	V	xiézhù		
协作	V	xiézuò		
写作	V	xiězuò		
卸	V	xiè		
欣赏	V	xīnshǎng		
信任	V	xìnrèn		
行使	V	xíngshǐ		
修建	V	xiūjiàn		
修正	V	xiūzhèng		
修筑	V	xiūzhù		
锈	n, v	xiù		
绣	V	xiù		
需	V	xū		
叙述	V	xùshù		
宣告	V	xuāngào		
悬	V	xuán		
旋转	V	xuánzhuǎn		
选修	V	xuǎnxiū		
循环	V	xúnhuán		
询问	V	xúnwèn		
寻	V	xún		
押	V	yā		
压缩	V	yāsuō		
压制	V	yāzhì		
淹	V	yān		
严禁	V	yánjìn		
严密	adj, v	yánmì		
研制	V	yánzhì		
掩盖	V	yǎngài		
掩护	V	yǎnhù		
眼看	v, adv	yǎnkán		
演说	v, n	yǎnshuō		
厌恶	V	yànwù		
扬	V	yáng		
氧化	V	yǎnghuà		
养成	V	yǎngchéng		
摇摆	V	yáobǎi		
摇晃	V	yáohuàng		
依据	v, n	yījù		
遗留	V	yíliú		
疑心	v, n	yíxīn		
倚	V	yǐ		
抑制	V	yìzhì		
意识	n, v	yìshí		
意味着	V	yìwèizhe		
引	V	yǐn		
引导	V	yǐndǎo		
引进	V	yǐnjìn		
印染	V	yìnrǎn		
迎	V	yíng		
应	V	yìng		
应酬	V	yìngchou		
应付	V	yìngfu		
应邀	V	yìngyāo		
拥挤	V	yōngjǐ		
涌	V	yǒng		
游	V	yóu		
游行	V	yóuxíng		
有意	V	yǒuyì		
余	v, n, num	yú		
娱乐	v, n	yúlè		
预报	v, n	yùbào		
预防	V	yùfáng		
预告	v, n	yùgào		
预祝	V	yùzhù		
冤枉	v, adj	yuānwang		
援助	V	yuánzhù		
愿	v, aux	yuàn		
怨	n, v	yuàn		
越	V	yuè		
跃进	V	yuèjìn		
运转	V	yùnzhuǎn		
晕	V	yūn		
砸	V	zá		
栽	V	zāi		
载	V	zài		
载重	V	zàizhòng		
再说	v, conj	zàishuō		
在于	V	zàiyú		
在座	V	zàizuò		
赞美	V	zànměi		
赞扬	V	zànyáng		
遭	V	zāo		
遭遇	V	zāoyù		
凿	V	záo		
责备	V	zébèi		
增进	V	zēngjìn		
增强	V	zēngqiáng		
赠送	V	zèngsòng		
炸	V	zhá		
炸	V	zhá		
沾	V	zhān		
占领	V	zhànlǐng		
占有	V	zhànyǒu		
张	V	zhāng		
张望	V	zhāngwàng		
胀	V	zhàng		
障碍	n, v	zhàng'ài		
招	V	zhāo		
照耀	V	zhàoyào		
罩	v, n	zhào		
召集	V	zhàojí		
遮	V	zhē		
折合	V	zhéhé		
折磨	v, n	zhémo		
珍惜	V	zhēnxī		
针灸	n, v	zhēnjiǔ		
震	V	zhèn		
震动	V	zhèndòng		
振动	V	zhèndòng		
镇压	V	zhènyā		
蒸发	V	zhēngfā		
挣扎	V	zhēngzhá		
征	V	zhēng		
征服	V	zhēngfú		
争夺	V	zhēngduó		
整	adj, v	zhěng		
整顿	V	zhěngdùn		
挣	V	zhèng		
证实	V	zhèngshí		
支	V	zhī		
支配	V	zhīpèi		
知	V	zhī		
直达	V	zhídá		
指标	V	zhǐbiāo		
指点	V	zhǐdiǎn		
指引	V	zhǐyǐn		
致	V	zhì		
制	v, n	zhì		
制止	V	zhìzhǐ		
制作	V	zhìzuò		
治疗	V	zhìliáo		
中断	V	zhōngduàn		
肿	V	zhǒng		
中	V	zhòng		
种植	V	zhòngzhí		
皱	V	zhòu		
嘱咐	V	zhǔfù		
主持	V	zhǔchí		
助	V	zhù		
铸	V	zhù		
注射	V	zhùshè		
注视	V	zhùshì		
祝愿	v, n	zhùyuàn		
驻	V	zhù		
专政	v, n	zhuānzhèng		
转播	V	zhuǎnbō		
转达	V	zhuǎndá		
转动	V	zhuǎngdòng		
转换	V	zhuǎnhuàn		
转入	V	zhuǎnrù		
转移	V	zhuǎnyí		
赚	V	zhuàn		
转动	V	zhuàndòng		
装备	v, n	zhuāngbèi		
装饰	v, n	zhuāngshì		
装置	v, n	zhuāngzhì		
壮	adj, v	zhuàng		
壮大	v, adj	zhuàngdà		
追求	V	zhuīqiǔ		
着手	V	zhuóshǒu		
着重	V	zhuózhòng		
自信	v, adj	zìxìn		
自愿	V	zìyuàn		
自治	V	zìzhì		
自主	V	zìzhǔ		
总	v, adj	zǒng		
租	v, n	zū		
阻碍	v, n	zǔ'ài		
阻止	V	zǔzhǐ		
组成	V	zǔchéng		
尊重	V	zūnzhòng		
