Phrase	Grammar	Transcription	Translation	Notes
讲究	v, adj	jiǎngjiu		
焦急	Adj	jiāojí		
狡猾	Adj	jiǎohuá		
洁白	Adj	jiébái		
紧急	Adj	jǐnjí		
紧密	Adj	jǐnmì		
紧俏	Adj	jìnqiào		
谨慎	Adj	jǐnshèn		
惊奇	Adj	jīngqí		
惊人	Adj	jīngrén		
惊讶	Adj	jīngyà		
惊异	Adj	jīngyì		
精	Adj	jīng		
精神	Adj	jīngshén		
精细	Adj	jīngxì		
精致	Adj	jīngzhì		
净	Adj	jìng		
剧烈	Adj	jùliè		
绝	Adj	jué		
均	Adj	jūn		
均匀	Adj	jūnyún		
可惜	Adj	kěxī		
可笑	Adj	kěxiào		
客观	n, adj	kèguān		
恐怖	Adj	kǒngbù		
空	v, adj	kòng		
口头	Adj	kǒutóu		
枯	Adj	kū		
快活	Adj	kuàihuo		
宽阔	Adj	kuānkuò		
狂	Adj	kuáng		
阔	Adj	kuò		
辣	Adj	là		
牢	Adj	láo		
牢固	Adj	láogù		
类似	Adj	lèisì		
冷静	Adj	lěngjìng		
楞	v, adj	lèng		
流行	v, adj	liúxíng		
漫长	Adj	màncháng		
盲目	Adj	mángmù		
美观	Adj	měiguān		
闷	adj, v	mèn		
闷	Adj	mèn		
猛	Adj	měng		
猛烈	Adj	měngliè		
迷糊	Adj	míhu		
勉强	adj, v	miǎnqiǎng		
民用	Adj	mínyòng		
敏捷	Adj	mǐnjié		
明白	adj, v	míngbai		
模范	n, adj	mófàn		
模糊	Adj	móhu		
陌生	Adj	mòshēng		
耐烦	Adj	nàifán		
难得	Adj	nándé		
嫩	Adj	nèn		
能	Adj	néng		
怒	Adj	nù		
偶然	Adj	ǒurán		
蓬勃	Adj	péngbó		
疲倦	Adj	píjuàn		
偏	Adj	piān		
贫苦	Adj	pínkǔ		
贫穷	Adj	pínqióng		
平凡	Adj	píngfán		
平衡	adj, v	pínghéng		
平行	Adj	píngxíng		
破烂	Adj	pòlàn		
普及	v, adj	pǔjí		
气愤	Adj	qìfèn		
恰当	Adj	qiàdàng		
谦虚	Adj	qiānxū		
切实	Adj	qièshí		
亲	Adj	qīn		
亲热	Adj	qīnrè		
勤劳	Adj	qínláo		
清洁	Adj	qīngjié		
清晰	Adj	qīngxī		
清醒	adj, v	qīngxǐng		
曲折	Adj	qūzhé		
任性	Adj	rènxìng		
日用	Adj	rìyòng		
荣幸	Adj	róngxìng		
柔软	Adj	róuruǎn		
软弱	Adj	ruǎnruò		
散	v, adj	sǎn		
神秘	Adj	shénmì		
神气	n, adj	shénqì		
神圣	Adj	shénshèng		
慎重	Adj	shènzhòng		
湿润	Adj	shīrùn		
事宜	Adj	shìyí		
舒畅	Adj	shūchàng		
衰弱	Adj	shuāiruò		
双	Adj	shuāng		
顺	adj, v	shùn		
顺手	Adj	shùnshǒu		
私有	Adj	sīyǒu		
丝毫	Adj	sīháo		
死	Adj	sǐ		
踏实	Adj	tāshi		
特	Adj	tè		
体面	n, adj	tǐmiàn		
天然	Adj	tiānrán		
调皮	Adj	tiáopí		
通常	Adj	tōngcháng		
通顺	Adj	tōngshùn		
投机	adj, v	tóujī		
透明	Adj	tòumíng		
土	Adj	tǔ		
妥当	Adj	tuǒdang		
弯曲	Adj	wānqū		
顽固	Adj	wángù		
顽强	Adj	wánqiáng		
完备	Adj	wánbèi		
完善	adj, v	wánshàn		
微小	Adj	wēixiǎo		
委屈	Adj	wěiqu		
温	adj, v	wēn		
温和	Adj	wēnhé		
污	Adj	wū		
无比	Adj	wúbǐ		
无情	Adj	wúqíng		
无疑	Adj	wúyí		
误	adj, v	wù		
稀	Adj	xī		
喜悦	Adj	xǐyuè		
细致	Adj	xìzhì		
下列	Adj	xiàliè		
鲜明	Adj	xiānmíng		
鲜艳	Adj	xiānyàn		
咸	Adj	xián		
险	Adj	xiǎn		
现成	Adj	xiànchéng		
相对	v, adj	xiāngduì		
响亮	Adj	xiǎngliàng		
消极	Adj	ziāojí		
辛勤	Adj	xīnqín		
新生	adj, n	xīnshēng		
新式	Adj	xīnshì		
新型	Adj	xīnxíng		
心爱	Adj	xīn'ài		
凶	Adj	xiōng		
凶恶	Adj	xiōng'è		
严	Adj	yán		
严厉	Adj	yánlì		
严密	adj, v	yánmì		
洋	Adj	yáng		
遥远	Adj	yáoyuǎn		
要好	Adj	yàohǎo		
一再	Adj	yīzài		
一连	Adj	yīlián		
依旧	Adj	yījiù		
遗憾	Adj	yíhàn		
易	Adj	yì		
隐约	Adj	yǐnyuē		
英明	Adj	yīngmíng		
踊跃	Adj	yǒngyuè		
优胜	Adj	yōushèng		
优越	Adj	yōuyuè		
犹豫	Adj	yóuyù		
有机	Adj	yǒujī		
有限	Adj	yǒuxiàn		
有益	Adj	yǒuyì		
友爱	adj, n	yǒu'ài		
幼稚	Adj	yòuzhì		
愚蠢	Adj	yúchǔn		
冤枉	v, adj	yuānwang		
原始	Adj	yuánshǐ		
原先	Adj	yuánxiān		
圆满	Adj	yuánmǎn		
糟	Adj	zāo		
扎实	Adj	zhāshí		
崭新	Adj	zhǎnxīn		
珍贵	Adj	zhēnguì		
镇静	Adj	zhèngjìng		
整	adj, v	zhěng		
正经	Adj	zhèngjing		
正面	n, adj	zhèngmiàn		
正义	n, adj	zhèngyì		
忠诚	Adj	zhōngchéng		
忠实	Adj	zhōngshí		
衷心	Adj	zhōngxīn		
专	adj, n	zhuān		
壮	adj, v	zhuàng		
壮大	v, adj	zhuàngdà		
壮丽	Adj	zhuànglì		
自豪	Adj	zìháo		
自满	Adj	zìmǎn		
自私	Adj	zìsī		
自信	v, adj	zìxìn		
总	v, adj	zǒng		
足	Adj	zú		
