Phrase	Grammar	Transcription	Translation	Notes
经商		jīng shāng		
敬而远之		jìng ér yuǎn zhī		
救灾		jiù zāi		
就业		jiù yè		
就职		jiù zhí		
鞠躬		jū gōng		
举世闻名		jǔshì wénmíng		
举世瞩目		jǔshì zhǔmù		
捐款		juān kuǎn		
决不		jué bù		
绝望		jué wàng		
军用		jūnyòng		
开刀		kāi dāo		
开工		kāi gōng		
开天辟地		kāi tiān pì dì		
看起来		kàn qǐlái		
抗旱		kàng hàn		
考取		kǎo qǔ		
可歌可泣		kě gē kě qì		
可想而知		kě xiǎng érzhī		
空心		kōng xīn		
矿工		kuàng gōng		
旷课		kuàng kè		
来回来去		lái huí lái qù		
来看来讲		… láikàn (… láijiǎng)		
…来说		… láishuō		
理所当然		lǐ suǒ dāng rán		
理直气壮		lǐ zhí qì zhuàng		
连带		lián … dài …		
连滚带爬		lián gǔn dài pá		
练兵		liàn bīng		
留神		liú shén		
留心		liú xīn		
留意		liú yì		
漏税		lòu shuì		
落选		luò xuǎn		
埋头		mái tóu		
卖国		mài guó		
满月		mǎn yuè		
没吃没穿		méi chī méi chuān		
没辙		méi zhé		
美中不足		měi zhōng bù zú		
门当户对		mén dāng hù duì		
免费		miǎn fèi		
面面俱到		miàn miàn jù dào		
名副其实		míng fù qí shí		
命名		mìng míng		
命题		mìng tí		
莫名其妙		mò míng qí miào		
目中无人		mù zhōng wú rén		
纳闷儿		nà mèn'er		
纳税		nà shuì		
闹事		nào shì		
弄虚作假		nòng xū zuò jiǎ		
排队		pái duì		
赔款		péi kuǎn		
配套		pèi tào		
萍水相逢		píng shuǐ xiāng féng		
扑灭		pū miè		
谱曲		pǔ qǔ		
七嘴八舌		qī zuǐ bā shé		
奇花异草		qí huā yì cǎo		
起草		qǐ cǎo		
起哄		qǐ hòng		
起身		qǐ shēn		
岂不		qǐ bù		
岂有此理		qǐ yǒu cǐ lǐ		
恰到好处		qià dào hǎo chù		
恰如其分		qià rú qí fèn		
千军万马		qiān jūn wàn mǎ		
签名		qiān míng		
签字		qiān zì		
前赴后继		qián fù hòu jì		
前所未有		qián suǒ wèi yǒu		
勤工俭学		qín gōng jiǎn xué		
全力以赴		quán lì yǐ fù		
全心全意		quán xīn quán yì		
缺席		quē xí		
让步		ràng bù		
热泪盈眶		rè lèi yíng kuàng		
人道主义		réndào zhǔyì		
如醉如痴		rú zuì rú chī		
入境		rù jìng		
入学		rù xué		
撒谎		sā huǎng		
三番五次		sān fān wǔ cì		
刹车		shā chē		
上任		shàng rèn		
上台		shàng tái		
少数民族		shǎoshù mínzú		
伸手		shēn shǒu		
生效		shēng xiào		
升学		shēng xué		
失事		shī shì		
失效		shī xiào		
失学		shī xué		
失约		shī yuē		
失踪		shī zōng		
施肥		shī féi		
十全十美		shí quán shí měi		
守法		shǒu fǎ		
受伤		shòu shāng		
说谎		shuō huǎng		
说情		shuō qíng		
思前想后		sī qián xiǎng hòu		
私营		sīyíng		
似是而非		sì shì ér fēi		
似笑非笑		sì xiào fēi xiào		
随时随地		suí shí suí dì		
损人利己		sǔn rén lì jǐ		
谈天		tán tiān		
探亲		tàn qīn		
探头探脑		tàn tóu tàn nǎo		
滔滔不绝		tāotāo bù jué		
逃荒		táo huāng		
讨价还价		tǎo jià huán jià		
提名		tí míng		
天长地久		tiān cháng dì jiǔ		
挑战		tiǎo zhàn		
铁饭碗		tiě fànwǎn		
听话		tīng huà		
通风		tōng fēng		
通货膨胀		tōnghuò péngzhàng		
通商		tōng shāng		
偷税		tōu shuì		
投标		tóu biāo		
投机倒把		tóujī dǎobǎ		
投票		tóu piào		
投资		tóu zī		
推来推去		tuī lái tuī qù		
完蛋		wán dàn		
万水千山		wàn shuǐ qiān shān		
微不足道		wēi bù zú dào		
违法		wéi fǎ		
唯物主义		wéiwù zhǔyì		
唯心主义		wéixīn zhǔyì		
为何		wèi hé		
无话可说		wú huà kě shuō		
无可奉告		wú kě fèng gào		
无能为力		wú néng wéi lì		
无情无意		wú qíng wú yì		
无所作为		wú suǒ zuò wéi		
无微不至		wú wēi bù zhì		
吸毒		xī dú		
下令		xià lìng		
下台		xià tái		
下乡		xià xiāng		
显而易见		xiǎn ér yì jiàn		
献身		xiàn shēn		
想方设法		xiǎng fāng shè fǎ		
享福		xiǎng fú		
象样		xiàng yàng		
小心翼翼		xiǎoxīn yìyì		
泄气		xiè qì		
欣欣向荣		xīnxīn xiàng róng		
新陈代谢		xīn chén dàixiè		
行贿		xíng huì		
行军		xíng jūn		
宣誓		xuān shì		
循序渐进		xún xù jiàn jìn		
压韵		yā yùn		
延期		yán qī		
要命		yào mìng		
一概而论		yīgài ér lùn		
一哄而散		yī hòng ér sàn		
一会儿…一会儿		yīhuì'er … yīhuì'er …		
一技之长		yī jì zhī cháng		
一帆风顺		yī fān fēng shùn		
一干二净		yī gān èr jìng		
一毛不拔		yì máo bù bá		
以身作则		yǐ shēn zuò zé		
饮水思源		yǐn shuǐ sī yuán		
引人注目		yǐn rén zhù mù		
迎面		yíng miàn		
永垂不朽		yǒng chuí bù xiǔ		
由此可见		yóu cǐ kě jiàn		
有害		yǒu hài		
有口无心		yǒu kǒu wú xīn		
有声有色		yǒu shēng yǒu sè		
与此同时		yǔ cǐ tóng shí		
与会		yǔ huì		
越冬		yuè dōng		
咋		zǎ		
在意		zài yì		
遭殃		zāo yāng		
造反		zào fǎn		
沾光		zhān guāng		
斩草除根		zhǎn cǎo chú gēn		
斩钉截铁		zhǎn dīng jié tiě		
站岗		zhàn gǎng		
涨价		zhǎng jià		
招生		zhāo shēng		
朝气蓬勃		zhāo qì péng bó		
朝三暮四		zhāo sān mù sì		
真是的		zhēn shì de		
争气		zhēng qì		
争先恐后		zhēng xiān kǒng hòu		
执勤		zhí qín		
执政		zhí zhèng		
值班		zhí bān		
指手划脚		zhǐ shǒu huà jiǎo		
致词		zhì cí		
致电		zhì diàn		
致富		zhì fù		
种地		zhòng dì		
众所周知		zhòng suǒ zhōu zhī		
诸如此类		zhū rú cǐ lèi		
酌情		zhuó qíng		
自负盈亏		zì fù yíng kuī		
自古		zì gǔ		
自力更生		zì lì gēng shēng		
自私自利		zì sī zì lì		
自由市场		zìyóu shìchǎng		
总的来说		zǒng de lái shuō		
走私		zǒu sī		
做工		zuò gōng		
作案		zuò àn		
作主		zuò zhǔ		
