Phrase	Grammar	Transcription	Translation	Notes
烂漫	Adj	làngmàn		
老成	Adj	lǎochéng		
冷淡	adj, v	lěngdàn		
廉洁	Adj	liánjié		
良	Adj	liáng		
辽阔	Adj	liáokuò		
潦草	Adj	liáocǎo		
劣	Adj	liè		
临床	Adj	línchuáng		
零碎	Adj	língsuì		
零星	Adj	língxīng		
玲珑	Adj	línglóng		
伶俐	Adj	línglì		
灵	Adj	líng		
灵敏	Adj	língmǐn		
灵巧	Adj	língqiǎo		
聋	Adj	lóng		
隆重	Adj	lóngzhòng		
乱七八糟	Adj	luànqībāzāo		
罗嗦	Adj	luōsuō		
落地	Adj	luòdì		
麻痹	v, adj	mábì		
麻木	Adj	mámù		
慢性	Adj	mànxìng		
茫茫	Adj	mángmáng		
茫然	Adj	mángrán		
盲从	adj, v	mángcóng		
忙碌	Adj	mánglù		
茂密	Adj	màomì		
茂盛	Adj	màoshèng		
冒牌	Adj	màopái		
美满	Adj	měimǎn		
美妙	Adj	měimiào		
渺小	Adj	miǎoxiǎo		
敏感	Adj	mǐngǎn		
敏锐	Adj	mǐnruì		
名贵	Adj	míngguì		
难堪	Adj	nánkān		
难免	Adj	nánmiǎn		
内行	adj, n	nèiháng		
内在	Adj	nèizài		
宁静	Adj	níngjìng		
浓厚	Adj	nónghòu		
庞大	Adj	pángdà		
疲惫	Adj	píbèi		
疲乏	Adj	pífá		
偏僻	Adj	piānpì		
频繁	Adj	pínfán		
贫	Adj	pín		
贫乏	Adj	pínfá		
贫困	Adj	pínkùn		
平坦	Adj	píngtǎn		
平稳	Adj	píngwěn		
平整	adj, v	píngzhěng		
破旧	Adj	pòjiù		
朴实	Adj	pǔshí		
凄惨	Adj	qīcǎn		
凄凉	Adj	qīliáng		
漆黑	Adj	qīhēi		
奇妙	Adj	qímiào		
奇特	Adj	qítè		
齐全	Adj	qíquán		
起劲	Adj	qǐjìn		
起码	Adj	qǐmǎ		
谦逊	Adj	qiānxùn		
强盛	Adj	qiángshèng		
亲密	Adj	qīnmì		
亲身	Adj	qīnshēn		
亲生	Adj	qīnshēng		
勤	Adj	qín		
勤奋	Adj	qínfèn		
勤俭	Adj	qínjiǎn		
勤恳	Adj	qínkěn		
轻便	Adj	qīngbiàn		
轻微	Adj	qīngwēi		
倾斜	Adj	qīngxié		
清新	Adj	qīngxīn		
晴朗	Adj	qínglǎng		
穷苦	Adj	qióngkǔ		
确切	Adj	quèqiè		
确凿	Adj	quèzáo		
人均	Adj	rénjūn		
人为	Adj	rénwéi		
仁慈	Adj	réncí		
融洽	Adj	róngqià		
柔和	Adj	róuhé		
如意	Adj	rúyì		
锐利	Adj	ruìlì		
善	Adj	shàn		
善良	Adj	shànliáng		
上等	Adj	shàngděng		
少量	Adj	shǎoliàng		
奢侈	Adj	shēchǐ		
涉外	Adj	shèwài		
深奥	Adj	shēn'ào		
深沉	Adj	shēnchén		
深切	Adj	shēnqiè		
深远	Adj	shēnyuǎn		
深重	Adj	shēnzhòng		
神奇	Adj	shénqí		
生疏	Adj	shēngshū		
盛	Adj	shèng		
盛大	Adj	shèngdà		
十足	Adj	shízú		
时髦	Adj	shímáo		
实	Adj	shí		
实惠	Adj	shíhuì		
首席	n, adj	shǒuxí		
首要	Adj	shǒuyào		
竖	v, adj	shù		
衰老	Adj	shuāilǎo		
帅	Adj	shuài		
爽快	Adj	shuǎngkuài		
斯文	Adj	sīwen		
俗	n, adj	sú		
素	adj, n	sù		
所属	Adj	suǒshǔ		
泰然	Adj	tàirán		
太平	Adj	tàipíng		
坦白	Adj	tǎnbái		
淘气	Adj	táoqì		
特定	Adj	tèdìng		
疼痛	Adj	téngtòng		
天生	Adj	tiānshēng		
挺拔	Adj	tǐngbá		
通红	Adj	tōnghóng		
通俗	Adj	tōngsú		
同步	Adj	tóngbù		
同等	Adj	tóngděng		
同一	Adj	tóngyī		
透彻	Adj	tòuchè		
秃	Adj	tū		
凸	Adj	tū		
妥	Adj	tuǒ		
妥善	Adj	tuǒshàn		
外行	adj, n	wàiháng		
外向型	Adj	wàixiàngxíng		
危急	Adj	wēijí		
唯一	Adj	wéiyī		
温柔	Adj	wēnróu		
文雅	Adj	wényǎ		
稳当	Adj	wěndang		
稳妥	Adj	wěntuǒ		
窝囊	Adj	wōnang		
无偿	Adj	wúcháng		
无耻	Adj	wúchǐ		
无理	Adj	wúlǐ		
无聊	Adj	wúliáo		
无穷	Adj	wúqióng		
无效	Adj	wúxiào		
无知	Adj	wúzhī		
细小	Adj	xìxiǎo		
狭隘	Adj	xiá'ài		
狭窄	Adj	xiázhǎi		
先行	v, adj	xiānxíng		
鲜红	Adj	xiānhóng		
贤惠	Adj	xiánhuì		
现行	Adj	xiànxíng		
相应	Adj	xiāngyìng		
小型	Adj	xiǎoxíng		
孝顺	Adj	xiàoshùn		
邪	Adj	xié		
新兴	Adj	xīnxīng		
新颖	Adj	xīnyǐng		
腥	Adj	xīng		
兴旺	Adj	xīngwàng		
幸运	Adj	xìngyùn		
凶狠	Adj	xiōnghěn		
凶猛	Adj	xiōngměng		
雄厚	Adj	xiónghòu		
雄壮	Adj	xióngzhuàng		
羞耻	Adj	xiūchǐ		
秀丽	Adj	xiùlì		
虚	Adj	xū		
虚假	Adj	xūjiǎ		
虚弱	Adj	xūruò		
虚伪	Adj	xūwěi		
絮叨	v, adj	xùdao		
雪白	Adj	xuěbái		
严寒	Adj	yánhán		
严峻	Adj	yánjùn		
炎热	Adj	yánrè		
阳	n, adj	yáng		
痒	Adj	yǎng		
耀眼	Adj	yàoyǎn		
野	Adj	yě		
野蛮	Adj	yěmán		
野生	Adj	yěshēng		
一贯	Adj	yīguàn		
一律	Adj	yīlǜ		
疑难	Adj	yínán		
异	Adj	yì		
阴暗	Adj	yīn'àn		
淫秽	Adj	yínhuì		
英俊	Adj	yīngjùn		
庸俗	Adj	yōngsú		
永久	Adj	yǒngjiǔ		
幽静	Adj	yōujìng		
幽默	Adj	yōumò		
优	Adj	yōu		
优惠	Adj	yōuhuì		
优先	Adj	yōuxiān		
优异	Adj	yōuyì		
忧郁	Adj	yōuyù		
幼	Adj	yòu		
愚昧	Adj	yúmèi		
冤	n, adj	yuān		
原	Adj	yuán		
远大	Adj	yuǎndà		
匀	v, adj	yún		
杂乱	Adj	záluàn		
照旧	Adj	zhàojiù		
真诚	Adj	zhēnchéng		
镇定	Adj	zhèndìng		
整洁	Adj	zhěngjié		
整整	Adj	zhěngzhěng		
正规	Adj	zhèngguī		
郑重	Adj	zhèngzhòng		
质朴	Adj	zhìpǔ		
中等	Adj	zhōngděng		
中型	Adj	zhōngxíng		
忠贞	Adj	zhōngzhēn		
种种	Adj	zhǒngzhǒng		
重型	Adj	zhòngxíng		
众	Adj	zhòng		
众多	Adj	zhòngduō		
周密	Adj	zhōumì		
主导	adj, n	zhǔdǎo		
庄重	Adj	zhuāngzhòng		
壮观	Adj	zhuàngguān		
壮烈	Adj	zhuàngliè		
卓越	Adj	zhuōyuè		
自悲	Adj	zìbēi		
自发	Adj	zìfā		
纵横	Adj	zònghéng		
